object_type,schema_name,object_name,parent_object,extra_info,owner,comment
constraint,public,comanda_clientes_pkey,comanda_clientes,PRIMARY KEY (id),null,null
constraint,public,fk_comanda_clientes_cliente,comanda_clientes,FOREIGN KEY (cliente_id) REFERENCES clientes(id) ON DELETE SET NULL,null,null
constraint,public,caixa_sessoes_pkey,caixa_sessoes,PRIMARY KEY (id),null,null
constraint,public,caixa_sessoes_status_check,caixa_sessoes,"CHECK ((status = ANY (ARRAY['open'::text, 'closed'::text])))",null,null
constraint,public,check_data_fechamento_required,quadras_dias_funcionamento,CHECK (((((tipo)::text = 'data_fechamento'::text) AND (data_fechamento IS NOT NULL)) OR ((tipo)::text <> 'data_fechamento'::text))),null,null
constraint,public,check_dia_semana_required,quadras_dias_funcionamento,CHECK (((((tipo)::text = 'dia_semana'::text) AND (dia_semana IS NOT NULL)) OR ((tipo)::text <> 'dia_semana'::text))),null,null
constraint,public,quadras_dias_funcionamento_dia_semana_check,quadras_dias_funcionamento,CHECK (((dia_semana >= 0) AND (dia_semana <= 6))),null,null
constraint,public,quadras_dias_funcionamento_pkey,quadras_dias_funcionamento,PRIMARY KEY (id),null,null
constraint,public,quadras_dias_funcionamento_quadra_id_fkey,quadras_dias_funcionamento,FOREIGN KEY (quadra_id) REFERENCES quadras(id) ON DELETE CASCADE,null,null
constraint,public,quadras_dias_funcionamento_tipo_check,quadras_dias_funcionamento,"CHECK (((tipo)::text = ANY ((ARRAY['dia_semana'::character varying, 'data_fechamento'::character varying])::text[])))",null,null
constraint,public,contas_receber_cliente_id_fkey,contas_receber,FOREIGN KEY (cliente_id) REFERENCES clientes(id),null,null
constraint,public,contas_receber_pkey,contas_receber,PRIMARY KEY (id),null,null
constraint,public,contas_receber_baixas_conta_id_fkey,contas_receber_baixas,FOREIGN KEY (conta_id) REFERENCES contas_receber(id) ON DELETE CASCADE,null,null
constraint,public,contas_receber_baixas_finalizadora_id_fkey,contas_receber_baixas,FOREIGN KEY (finalizadora_id) REFERENCES finalizadoras(id),null,null
constraint,public,contas_receber_baixas_pagamento_id_fkey,contas_receber_baixas,FOREIGN KEY (pagamento_id) REFERENCES pagamentos(id),null,null
constraint,public,contas_receber_baixas_pkey,contas_receber_baixas,PRIMARY KEY (id),null,null
constraint,auth,oauth_authorizations_authorization_code_key,oauth_authorizations,UNIQUE (authorization_code),null,null
constraint,auth,oauth_authorizations_authorization_code_length,oauth_authorizations,CHECK ((char_length(authorization_code) <= 255)),null,null
constraint,auth,oauth_authorizations_authorization_id_key,oauth_authorizations,UNIQUE (authorization_id),null,null
constraint,auth,oauth_authorizations_client_id_fkey,oauth_authorizations,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,null,null
constraint,auth,oauth_authorizations_code_challenge_length,oauth_authorizations,CHECK ((char_length(code_challenge) <= 128)),null,null
constraint,auth,oauth_authorizations_expires_at_future,oauth_authorizations,CHECK ((expires_at > created_at)),null,null
constraint,auth,oauth_authorizations_nonce_length,oauth_authorizations,CHECK ((char_length(nonce) <= 255)),null,null
constraint,auth,oauth_authorizations_pkey,oauth_authorizations,PRIMARY KEY (id),null,null
constraint,auth,oauth_authorizations_redirect_uri_length,oauth_authorizations,CHECK ((char_length(redirect_uri) <= 2048)),null,null
constraint,auth,oauth_authorizations_resource_length,oauth_authorizations,CHECK ((char_length(resource) <= 2048)),null,null
constraint,auth,oauth_authorizations_scope_length,oauth_authorizations,CHECK ((char_length(scope) <= 4096)),null,null
constraint,auth,oauth_authorizations_state_length,oauth_authorizations,CHECK ((char_length(state) <= 4096)),null,null
constraint,auth,oauth_authorizations_user_id_fkey,oauth_authorizations,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
constraint,public,compras_codigo_empresa_check,compras,CHECK ((codigo_empresa > 0)),null,null
constraint,public,compras_criado_por_fkey,compras,FOREIGN KEY (criado_por) REFERENCES auth.users(id),null,null
constraint,public,compras_fornecedor_id_fkey,compras,FOREIGN KEY (fornecedor_id) REFERENCES clientes(id) ON DELETE SET NULL,null,null
constraint,public,compras_inativado_por_fkey,compras,FOREIGN KEY (inativado_por) REFERENCES auth.users(id),null,null
constraint,public,compras_pkey,compras,PRIMARY KEY (id),null,null
constraint,public,compras_valores_check,compras,CHECK ((valor_total >= (0)::numeric)),null,null
constraint,public,compras_itens_compra_id_fkey,compras_itens,FOREIGN KEY (compra_id) REFERENCES compras(id) ON DELETE CASCADE,null,null
constraint,public,compras_itens_pkey,compras_itens,PRIMARY KEY (id),null,null
constraint,public,compras_itens_produto_id_fkey,compras_itens,FOREIGN KEY (produto_id) REFERENCES produtos(id) ON DELETE SET NULL,null,null
constraint,public,compras_itens_quantidade_check,compras_itens,CHECK ((quantidade > (0)::numeric)),null,null
constraint,public,compras_itens_valores_check,compras_itens,CHECK ((valor_total >= (0)::numeric)),null,null
constraint,public,compras_codigo_empresa_check,compras,CHECK ((codigo_empresa > 0)),null,null
constraint,public,compras_criado_por_fkey,compras,FOREIGN KEY (criado_por) REFERENCES auth.users(id),null,null
constraint,public,compras_fornecedor_id_fkey,compras,FOREIGN KEY (fornecedor_id) REFERENCES clientes(id) ON DELETE SET NULL,null,null
constraint,public,compras_inativado_por_fkey,compras,FOREIGN KEY (inativado_por) REFERENCES auth.users(id),null,null
constraint,public,compras_pkey,compras,PRIMARY KEY (id),null,null
constraint,public,compras_valores_check,compras,CHECK ((valor_total >= (0)::numeric)),null,null
constraint,public,compras_itens_compra_id_fkey,compras_itens,FOREIGN KEY (compra_id) REFERENCES compras(id) ON DELETE CASCADE,null,null
constraint,public,compras_itens_pkey,compras_itens,PRIMARY KEY (id),null,null
constraint,public,compras_itens_produto_id_fkey,compras_itens,FOREIGN KEY (produto_id) REFERENCES produtos(id) ON DELETE SET NULL,null,null
constraint,public,compras_itens_quantidade_check,compras_itens,CHECK ((quantidade > (0)::numeric)),null,null
constraint,public,compras_itens_valores_check,compras_itens,CHECK ((valor_total >= (0)::numeric)),null,null
constraint,auth,oauth_consents_client_id_fkey,oauth_consents,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,null,null
constraint,auth,oauth_consents_pkey,oauth_consents,PRIMARY KEY (id),null,null
constraint,auth,oauth_consents_revoked_after_granted,oauth_consents,CHECK (((revoked_at IS NULL) OR (revoked_at >= granted_at))),null,null
constraint,auth,oauth_consents_scopes_length,oauth_consents,CHECK ((char_length(scopes) <= 2048)),null,null
constraint,auth,oauth_consents_scopes_not_empty,oauth_consents,CHECK ((char_length(TRIM(BOTH FROM scopes)) > 0)),null,null
constraint,auth,oauth_consents_user_client_unique,oauth_consents,"UNIQUE (user_id, client_id)",null,null
constraint,auth,oauth_consents_user_id_fkey,oauth_consents,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
constraint,public,fk_pagamentos_caixa,pagamentos,FOREIGN KEY (caixa_id) REFERENCES caixa_sessoes(id) ON DELETE SET NULL,null,null
constraint,public,fk_pagamentos_finalizadora,pagamentos,FOREIGN KEY (finalizadora_id) REFERENCES finalizadoras(id) ON DELETE SET NULL,null,null
constraint,public,pagamentos_caixa_id_fkey,pagamentos,FOREIGN KEY (caixa_id) REFERENCES caixa_sessoes(id) ON DELETE SET NULL,null,null
constraint,public,pagamentos_comanda_id_fkey,pagamentos,FOREIGN KEY (comanda_id) REFERENCES comandas(id) ON DELETE CASCADE,null,null
constraint,public,pagamentos_finalizadora_id_fkey,pagamentos,FOREIGN KEY (finalizadora_id) REFERENCES finalizadoras(id) ON UPDATE CASCADE ON DELETE SET NULL,null,null
constraint,public,pagamentos_origem_check,pagamentos,"CHECK (((origem = ANY (ARRAY['manual'::text, 'xml'::text, 'api'::text])) OR (origem IS NULL)))",null,null
constraint,public,pagamentos_pkey,pagamentos,PRIMARY KEY (id),null,null
constraint,public,pagamentos_valor_check,pagamentos,CHECK ((valor >= (0)::numeric)),null,null
constraint,public,mesas_codigo_empresa_numero_key,mesas,"UNIQUE (codigo_empresa, numero)",null,null
constraint,public,mesas_pkey,mesas,PRIMARY KEY (id),null,null
constraint,public,mesas_codigo_empresa_numero_key,mesas,"UNIQUE (codigo_empresa, numero)",null,null
constraint,public,mesas_pkey,mesas,PRIMARY KEY (id),null,null
constraint,public,caixa_movimentos_caixa_id_fkey,caixa_movimentos,FOREIGN KEY (caixa_id) REFERENCES caixa_sessoes(id) ON DELETE CASCADE,null,null
constraint,public,caixa_movimentos_pkey,caixa_movimentos,PRIMARY KEY (id),null,null
constraint,public,caixa_movimentos_valor_check,caixa_movimentos,CHECK ((valor >= (0)::numeric)),null,null
constraint,auth,oauth_clients_client_name_length,oauth_clients,CHECK ((char_length(client_name) <= 1024)),null,null
constraint,auth,oauth_clients_client_uri_length,oauth_clients,CHECK ((char_length(client_uri) <= 2048)),null,null
constraint,auth,oauth_clients_logo_uri_length,oauth_clients,CHECK ((char_length(logo_uri) <= 2048)),null,null
constraint,auth,oauth_clients_pkey,oauth_clients,PRIMARY KEY (id),null,null
constraint,public,agenda_settings_auto_cancel_hours_check,agenda_settings,CHECK (((auto_cancel_hours IS NULL) OR ((auto_cancel_hours >= 0) AND (auto_cancel_hours <= 168)))),null,null
constraint,public,agenda_settings_auto_confirm_hours_check,agenda_settings,CHECK (((auto_confirm_hours IS NULL) OR ((auto_confirm_hours >= 0) AND (auto_confirm_hours <= 168)))),null,null
constraint,public,agenda_settings_empresa_id_fkey,agenda_settings,FOREIGN KEY (empresa_id) REFERENCES empresas(id) ON DELETE CASCADE,null,null
constraint,public,agenda_settings_pkey,agenda_settings,PRIMARY KEY (empresa_id),null,null
constraint,realtime,messages_2025_12_06_pkey,messages_2025_12_06,"PRIMARY KEY (id, inserted_at)",null,null
constraint,realtime,messages_2025_12_06_pkey,messages_2025_12_06,"PRIMARY KEY (id, inserted_at)",null,null
constraint,public,finalizadoras_empresa_nome_unique,finalizadoras,"UNIQUE (codigo_empresa, nome)",null,null
constraint,public,finalizadoras_pkey,finalizadoras,PRIMARY KEY (id),null,null
constraint,public,finalizadoras_tipo_check,finalizadoras,"CHECK ((tipo = ANY (ARRAY['dinheiro'::text, 'credito'::text, 'debito'::text, 'pix'::text, 'voucher'::text, 'outros'::text])))",null,null
constraint,storage,buckets_vectors_pkey,buckets_vectors,PRIMARY KEY (id),null,null
constraint,storage,vector_indexes_bucket_id_fkey,vector_indexes,FOREIGN KEY (bucket_id) REFERENCES storage.buckets_vectors(id),null,null
constraint,storage,vector_indexes_pkey,vector_indexes,PRIMARY KEY (id),null,null
constraint,auth,mfa_factors_last_challenged_at_key,mfa_factors,UNIQUE (last_challenged_at),null,null
constraint,auth,mfa_factors_pkey,mfa_factors,PRIMARY KEY (id),null,null
constraint,auth,mfa_factors_user_id_fkey,mfa_factors,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
constraint,public,caixa_resumos_caixa_sessao_id_fkey,caixa_resumos,FOREIGN KEY (caixa_sessao_id) REFERENCES caixa_sessoes(id) ON DELETE CASCADE,null,null
constraint,public,caixa_resumos_pkey,caixa_resumos,PRIMARY KEY (id),null,null
constraint,storage,objects_bucketId_fkey,objects,FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id),null,null
constraint,storage,objects_pkey,objects,PRIMARY KEY (id),null,null
constraint,public,caixa_movimentacoes_caixa_sessao_id_fkey,caixa_movimentacoes,FOREIGN KEY (caixa_sessao_id) REFERENCES caixa_sessoes(id) ON DELETE CASCADE,null,null
constraint,public,caixa_movimentacoes_pkey,caixa_movimentacoes,PRIMARY KEY (id),null,null
constraint,public,caixa_movimentacoes_tipo_check,caixa_movimentacoes,"CHECK ((tipo = ANY (ARRAY['sangria'::text, 'suprimento'::text, 'troco'::text, 'ajuste'::text])))",null,null
constraint,public,clientes_codigo_empresa_fkey,clientes,FOREIGN KEY (codigo_empresa) REFERENCES empresas(codigo_empresa) ON UPDATE CASCADE ON DELETE RESTRICT,null,null
constraint,public,customers_pkey,clientes,PRIMARY KEY (id),null,null
constraint,public,estoque_reservado_comanda_id_fkey,estoque_reservado,FOREIGN KEY (comanda_id) REFERENCES comandas(id) ON DELETE CASCADE,null,null
constraint,public,estoque_reservado_pkey,estoque_reservado,PRIMARY KEY (id),null,null
constraint,public,estoque_reservado_produto_id_fkey,estoque_reservado,FOREIGN KEY (produto_id) REFERENCES produtos(id) ON DELETE CASCADE,null,null
constraint,public,comanda_historico_comanda_id_fkey,comanda_historico,FOREIGN KEY (comanda_id) REFERENCES comandas(id) ON DELETE CASCADE,null,null
constraint,public,comanda_historico_pkey,comanda_historico,PRIMARY KEY (id),null,null
constraint,realtime,messages_2025_12_07_pkey,messages_2025_12_07,"PRIMARY KEY (id, inserted_at)",null,null
constraint,public,estoque_reservado_comanda_id_fkey,estoque_reservado,FOREIGN KEY (comanda_id) REFERENCES comandas(id) ON DELETE CASCADE,null,null
constraint,public,estoque_reservado_pkey,estoque_reservado,PRIMARY KEY (id),null,null
constraint,public,estoque_reservado_produto_id_fkey,estoque_reservado,FOREIGN KEY (produto_id) REFERENCES produtos(id) ON DELETE CASCADE,null,null
constraint,public,comanda_historico_comanda_id_fkey,comanda_historico,FOREIGN KEY (comanda_id) REFERENCES comandas(id) ON DELETE CASCADE,null,null
constraint,public,comanda_historico_pkey,comanda_historico,PRIMARY KEY (id),null,null
constraint,realtime,messages_2025_12_07_pkey,messages_2025_12_07,"PRIMARY KEY (id, inserted_at)",null,null
constraint,public,contas_pagar_fornecedor_id_fkey,contas_pagar,FOREIGN KEY (fornecedor_id) REFERENCES clientes(id),null,null
constraint,public,contas_pagar_pkey,contas_pagar,PRIMARY KEY (id),null,null
constraint,public,contas_pagar_baixas_caixa_movimentacao_id_fkey,contas_pagar_baixas,FOREIGN KEY (caixa_movimentacao_id) REFERENCES caixa_movimentacoes(id),null,null
constraint,public,contas_pagar_baixas_conta_id_fkey,contas_pagar_baixas,FOREIGN KEY (conta_id) REFERENCES contas_pagar(id) ON DELETE CASCADE,null,null
constraint,public,contas_pagar_baixas_pkey,contas_pagar_baixas,PRIMARY KEY (id),null,null
constraint,realtime,messages_2025_12_11_pkey,messages_2025_12_11,"PRIMARY KEY (id, inserted_at)",null,null
constraint,public,chk_comandas_status_valid,comandas,"CHECK ((status = ANY (ARRAY['open'::text, 'closed'::text, 'cancelled'::text])))",null,null
constraint,public,comandas_mesa_id_fkey,comandas,FOREIGN KEY (mesa_id) REFERENCES mesas(id) ON DELETE SET NULL,null,null
constraint,public,comandas_origem_check,comandas,"CHECK (((origem = ANY (ARRAY['manual'::text, 'xml'::text, 'api'::text])) OR (origem IS NULL)))",null,null
constraint,public,comandas_pkey,comandas,PRIMARY KEY (id),null,null
constraint,public,fk_comandas_mesa,comandas,FOREIGN KEY (mesa_id) REFERENCES mesas(id) ON DELETE SET NULL,null,null
constraint,realtime,messages_2025_12_11_pkey,messages_2025_12_11,"PRIMARY KEY (id, inserted_at)",null,null
constraint,public,chk_comandas_status_valid,comandas,"CHECK ((status = ANY (ARRAY['open'::text, 'closed'::text, 'cancelled'::text])))",null,null
constraint,public,comandas_mesa_id_fkey,comandas,FOREIGN KEY (mesa_id) REFERENCES mesas(id) ON DELETE SET NULL,null,null
constraint,public,comandas_origem_check,comandas,"CHECK (((origem = ANY (ARRAY['manual'::text, 'xml'::text, 'api'::text])) OR (origem IS NULL)))",null,null
constraint,public,comandas_pkey,comandas,PRIMARY KEY (id),null,null
constraint,public,fk_comandas_mesa,comandas,FOREIGN KEY (mesa_id) REFERENCES mesas(id) ON DELETE SET NULL,null,null
constraint,public,comanda_itens_comanda_id_fkey,comanda_itens,FOREIGN KEY (comanda_id) REFERENCES comandas(id) ON DELETE CASCADE,null,null
constraint,public,comanda_itens_desconto_check,comanda_itens,CHECK ((desconto >= (0)::numeric)),null,null
constraint,public,comanda_itens_pkey,comanda_itens,PRIMARY KEY (id),null,null
constraint,public,comanda_itens_preco_unitario_check,comanda_itens,CHECK ((preco_unitario >= (0)::numeric)),null,null
constraint,public,comanda_itens_produto_id_fkey,comanda_itens,FOREIGN KEY (produto_id) REFERENCES produtos(id) ON DELETE RESTRICT,null,null
constraint,public,comanda_itens_quantidade_check,comanda_itens,CHECK ((quantidade > (0)::numeric)),null,null
constraint,public,fk_comanda_itens_comanda,comanda_itens,FOREIGN KEY (comanda_id) REFERENCES comandas(id) ON DELETE CASCADE,null,null
constraint,public,fk_comanda_itens_produto,comanda_itens,FOREIGN KEY (produto_id) REFERENCES produtos(id) ON DELETE SET NULL,null,null
constraint,realtime,messages_2025_12_08_pkey,messages_2025_12_08,"PRIMARY KEY (id, inserted_at)",null,null
constraint,realtime,messages_2025_12_08_pkey,messages_2025_12_08,"PRIMARY KEY (id, inserted_at)",null,null
constraint,supabase_functions,migrations_pkey,migrations,PRIMARY KEY (version),null,null
constraint,supabase_functions,hooks_pkey,hooks,PRIMARY KEY (id),null,null
constraint,realtime,messages_2025_12_10_pkey,messages_2025_12_10,"PRIMARY KEY (id, inserted_at)",null,null
constraint,public,user_ui_settings_pkey,user_ui_settings,"PRIMARY KEY (user_id, scope)",null,null
constraint,public,user_ui_settings_user_id_fkey,user_ui_settings,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
constraint,realtime,messages_2025_12_10_pkey,messages_2025_12_10,"PRIMARY KEY (id, inserted_at)",null,null
constraint,public,user_ui_settings_pkey,user_ui_settings,"PRIMARY KEY (user_id, scope)",null,null
constraint,public,user_ui_settings_user_id_fkey,user_ui_settings,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,null,null
constraint,public,companies_company_code_key,empresas,UNIQUE (codigo_empresa),null,null
constraint,public,companies_pkey,empresas,PRIMARY KEY (id),null,null
constraint,public,empresas_codigo_empresa_unique,empresas,UNIQUE (codigo_empresa),null,null
constraint,public,isis_conversas_agendamento_id_fkey,isis_conversas,FOREIGN KEY (agendamento_id) REFERENCES agendamentos(id) ON DELETE SET NULL,null,null
constraint,public,isis_conversas_cliente_id_fkey,isis_conversas,FOREIGN KEY (cliente_id) REFERENCES clientes(id),null,null
constraint,public,isis_conversas_pkey,isis_conversas,PRIMARY KEY (id),null,null
index,auth,sso_domains_pkey,sso_domains,CREATE UNIQUE INDEX sso_domains_pkey ON auth.sso_domains USING btree (id),null,null
index,auth,sso_domains_sso_provider_id_idx,sso_domains,CREATE INDEX sso_domains_sso_provider_id_idx ON auth.sso_domains USING btree (sso_provider_id),null,null
index,auth,sso_domains_domain_idx,sso_domains,CREATE UNIQUE INDEX sso_domains_domain_idx ON auth.sso_domains USING btree (lower(domain)),null,null
index,auth,saml_providers_pkey,saml_providers,CREATE UNIQUE INDEX saml_providers_pkey ON auth.saml_providers USING btree (id),null,null
index,auth,saml_providers_entity_id_key,saml_providers,CREATE UNIQUE INDEX saml_providers_entity_id_key ON auth.saml_providers USING btree (entity_id),null,null
index,auth,saml_providers_sso_provider_id_idx,saml_providers,CREATE INDEX saml_providers_sso_provider_id_idx ON auth.saml_providers USING btree (sso_provider_id),null,null
index,auth,sso_providers_pkey,sso_providers,CREATE UNIQUE INDEX sso_providers_pkey ON auth.sso_providers USING btree (id),null,null
index,auth,sso_providers_resource_id_idx,sso_providers,CREATE UNIQUE INDEX sso_providers_resource_id_idx ON auth.sso_providers USING btree (lower(resource_id)),null,null
index,auth,sso_providers_resource_id_pattern_idx,sso_providers,CREATE INDEX sso_providers_resource_id_pattern_idx ON auth.sso_providers USING btree (resource_id text_pattern_ops),null,null
index,supabase_migrations,schema_migrations_pkey,schema_migrations,CREATE UNIQUE INDEX schema_migrations_pkey ON supabase_migrations.schema_migrations USING btree (version),null,null
index,supabase_migrations,seed_files_pkey,seed_files,CREATE UNIQUE INDEX seed_files_pkey ON supabase_migrations.seed_files USING btree (path),null,null
index,auth,schema_migrations_pkey,schema_migrations,CREATE UNIQUE INDEX schema_migrations_pkey ON auth.schema_migrations USING btree (version),null,null
index,auth,instances_pkey,instances,CREATE UNIQUE INDEX instances_pkey ON auth.instances USING btree (id),null,null
index,auth,users_pkey,users,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id),null,null
index,auth,users_instance_id_idx,users,CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id),null,null
index,auth,users_instance_id_email_idx,users,"CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))",null,null
index,auth,confirmation_token_idx,users,CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text),null,null
index,auth,recovery_token_idx,users,CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text),null,null
index,auth,email_change_token_current_idx,users,CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text),null,null
index,auth,email_change_token_new_idx,users,CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text),null,null
index,auth,reauthentication_token_idx,users,CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text),null,null
index,auth,users_email_partial_key,users,CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false),null,null
index,auth,users_phone_key,users,CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone),null,null
index,auth,users_is_anonymous_idx,users,CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous),null,null
index,auth,audit_log_entries_pkey,audit_log_entries,CREATE UNIQUE INDEX audit_log_entries_pkey ON auth.audit_log_entries USING btree (id),null,null
index,auth,audit_logs_instance_id_idx,audit_log_entries,CREATE INDEX audit_logs_instance_id_idx ON auth.audit_log_entries USING btree (instance_id),null,null
index,public,produto_categorias_pkey,produto_categorias,CREATE UNIQUE INDEX produto_categorias_pkey ON public.produto_categorias USING btree (id),null,null
index,public,ux_produto_categorias_empresa_nome,produto_categorias,"CREATE UNIQUE INDEX ux_produto_categorias_empresa_nome ON public.produto_categorias USING btree (codigo_empresa, lower(nome))",null,null
index,storage,buckets_pkey,buckets,CREATE UNIQUE INDEX buckets_pkey ON storage.buckets USING btree (id),null,null
index,storage,bname,buckets,CREATE UNIQUE INDEX bname ON storage.buckets USING btree (name),null,null
index,public,users_pkey,usuarios,CREATE UNIQUE INDEX users_pkey ON public.usuarios USING btree (id),null,null
index,public,usuarios_codigo_empresa_idx,usuarios,CREATE INDEX usuarios_codigo_empresa_idx ON public.usuarios USING btree (codigo_empresa),null,null
index,storage,migrations_pkey,migrations,CREATE UNIQUE INDEX migrations_pkey ON storage.migrations USING btree (id),null,null
index,storage,migrations_name_key,migrations,CREATE UNIQUE INDEX migrations_name_key ON storage.migrations USING btree (name),null,null
index,auth,refresh_tokens_pkey,refresh_tokens,CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id),null,null
index,auth,refresh_tokens_instance_id_idx,refresh_tokens,CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id),null,null
index,auth,refresh_tokens_instance_id_user_id_idx,refresh_tokens,"CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)",null,null
index,auth,refresh_tokens_token_unique,refresh_tokens,CREATE UNIQUE INDEX refresh_tokens_token_unique ON auth.refresh_tokens USING btree (token),null,null
index,auth,refresh_tokens_parent_idx,refresh_tokens,CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent),null,null
index,auth,refresh_tokens_session_id_revoked_idx,refresh_tokens,"CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)",null,null
index,auth,refresh_tokens_updated_at_idx,refresh_tokens,CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC),null,null
index,vault,secrets_pkey,secrets,CREATE UNIQUE INDEX secrets_pkey ON vault.secrets USING btree (id),null,null
index,vault,secrets_name_idx,secrets,CREATE UNIQUE INDEX secrets_name_idx ON vault.secrets USING btree (name) WHERE (name IS NOT NULL),null,null
index,auth,saml_relay_states_pkey,saml_relay_states,CREATE UNIQUE INDEX saml_relay_states_pkey ON auth.saml_relay_states USING btree (id),null,null
index,auth,saml_relay_states_sso_provider_id_idx,saml_relay_states,CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id),null,null
index,auth,saml_relay_states_for_email_idx,saml_relay_states,CREATE INDEX saml_relay_states_for_email_idx ON auth.saml_relay_states USING btree (for_email),null,null
index,auth,saml_relay_states_created_at_idx,saml_relay_states,CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC),null,null
index,auth,flow_state_pkey,flow_state,CREATE UNIQUE INDEX flow_state_pkey ON auth.flow_state USING btree (id),null,null
index,auth,idx_auth_code,flow_state,CREATE INDEX idx_auth_code ON auth.flow_state USING btree (auth_code),null,null
index,auth,idx_user_id_auth_method,flow_state,"CREATE INDEX idx_user_id_auth_method ON auth.flow_state USING btree (user_id, authentication_method)",null,null
index,auth,flow_state_created_at_idx,flow_state,CREATE INDEX flow_state_created_at_idx ON auth.flow_state USING btree (created_at DESC),null,null
index,auth,identities_user_id_idx,identities,CREATE INDEX identities_user_id_idx ON auth.identities USING btree (user_id),null,null
index,auth,identities_email_idx,identities,CREATE INDEX identities_email_idx ON auth.identities USING btree (email text_pattern_ops),null,null
index,auth,identities_pkey,identities,CREATE UNIQUE INDEX identities_pkey ON auth.identities USING btree (id),null,null
index,auth,identities_provider_id_provider_unique,identities,"CREATE UNIQUE INDEX identities_provider_id_provider_unique ON auth.identities USING btree (provider_id, provider)",null,null
index,auth,mfa_amr_claims_session_id_authentication_method_pkey,mfa_amr_claims,"CREATE UNIQUE INDEX mfa_amr_claims_session_id_authentication_method_pkey ON auth.mfa_amr_claims USING btree (session_id, authentication_method)",null,null
index,auth,amr_id_pk,mfa_amr_claims,CREATE UNIQUE INDEX amr_id_pk ON auth.mfa_amr_claims USING btree (id),null,null
index,auth,one_time_tokens_pkey,one_time_tokens,CREATE UNIQUE INDEX one_time_tokens_pkey ON auth.one_time_tokens USING btree (id),null,null
index,auth,one_time_tokens_token_hash_hash_idx,one_time_tokens,CREATE INDEX one_time_tokens_token_hash_hash_idx ON auth.one_time_tokens USING hash (token_hash),null,null
index,auth,one_time_tokens_relates_to_hash_idx,one_time_tokens,CREATE INDEX one_time_tokens_relates_to_hash_idx ON auth.one_time_tokens USING hash (relates_to),null,null
index,auth,one_time_tokens_user_id_token_type_key,one_time_tokens,"CREATE UNIQUE INDEX one_time_tokens_user_id_token_type_key ON auth.one_time_tokens USING btree (user_id, token_type)",null,null
index,public,sales_pkey,vendas,CREATE UNIQUE INDEX sales_pkey ON public.vendas USING btree (id),null,null
index,public,idx_vendas_empresa_status,vendas,"CREATE INDEX idx_vendas_empresa_status ON public.vendas USING btree (codigo_empresa, status)",null,null
index,public,idx_vendas_criado_em,vendas,CREATE INDEX idx_vendas_criado_em ON public.vendas USING btree (criado_em DESC),null,null
index,auth,mfa_challenges_pkey,mfa_challenges,CREATE UNIQUE INDEX mfa_challenges_pkey ON auth.mfa_challenges USING btree (id),null,null
index,auth,mfa_challenge_created_at_idx,mfa_challenges,CREATE INDEX mfa_challenge_created_at_idx ON auth.mfa_challenges USING btree (created_at DESC),null,null
